Cell id,Compactness,Eccentricity,Roundness,Convexity,Solidity,Sphericity
483.0,0.5798520969004264,0.5351170568561873,0.5798520969004264,1.0,0.9675711449371277,0.4749700298799545
484.0,0.5332260035904878,0.5509181969949917,0.5332260035904878,1.0,0.9306526806526807,0.35938112891672885
485.0,0.6631413857848926,0.7413793103448276,0.6631413857848926,1.0,0.9537934968625214,0.5623100214072791
486.0,0.5733161411272736,0.7994186046511629,0.5922674674800429,0.9838709677419355,0.9160953313744695,0.5324705665241595
487.0,0.5802064354327582,0.5825242718446602,0.5802064354327582,1.0,0.9538327526132404,0.45610791846394133
488.0,0.6497979633969121,0.5958549222797928,0.6497979633969121,1.0,0.9703504043126685,0.5089865985592876
489.0,0.5797564564056312,0.6904761904761905,0.604511976588395,0.9793103448275862,0.9246901811248809,0.4894935754389833
490.0,0.6844265952762277,0.8126410835214447,0.6844265952762277,1.0,0.9707078925956062,0.7
491.0,0.6433633348561328,0.7960199004975124,0.6433633348561328,1.0,0.9456838021338506,0.6054703626824091
492.0,0.5615819570984589,0.6428571428571429,0.5615819570984589,1.0,0.9322242760320394,0.5150787536377128
493.0,0.5625338421954359,0.6534653465346535,0.5625338421954359,1.0,0.9457973291437549,0.49798521678801894
494.0,0.4900567018344958,0.8064516129032258,0.4900567018344958,1.0,0.897775876817793,0.6052574936862544
495.0,0.6063140183374741,0.8923884514435695,0.5971622399385557,1.0076335877862594,0.9169435215946844,0.5465943944999485
496.0,0.639810493973941,0.7272727272727273,0.639810493973941,1.0,0.9635989010989011,0.6088107501520948
497.0,0.6241597383596909,0.7486631016042781,0.6241597383596909,1.0,0.9677589852008457,0.6536449587517803
498.0,0.4310510928553752,0.38944723618090454,0.4310510928553752,1.0,0.918241965973535,0.30413812651491096
499.0,0.5918910528760375,0.827178729689808,0.5918910528760375,1.0,0.9400986610288936,0.5308108076854816
500.0,0.5195311487465435,0.7371794871794872,0.5195311487465435,1.0,0.9021641118124436,0.4454034138589412
501.0,0.6506256974890104,0.8883826879271071,0.6506256974890104,1.0,0.9431137724550899,0.6344683530915323
502.0,0.4883693936942042,0.5662983425414364,0.4883693936942042,1.0,0.8928571428571429,0.4071639637402852
503.0,0.46577975892844736,0.4034582132564841,0.47553404424454876,0.9896907216494846,0.9141546526867628,0.30638410206544403
504.0,0.5247441479199201,0.6751054852320675,0.5247441479199201,1.0,0.8791118421052632,0.35236497247244
